name,description,styleUrl,icon-opacity,icon-color,icon-scale,icon,COORDENADAS,BRBM,MUNICÍPIO,SITUAÇÃO,INFORMAÇÕES,OK BRBM,CAMINHÕES,VEÍCULO DE EMERGÊNCIA,VEICULOS LEVES,/,AJUDA HUMANITÁRIA,icon-offset,icon-offset-units
"ERS 239, km 72","{""@type"":""html"",""value"":""COORDENADAS: -29.661139050232446, -50.584141200768414<br>BRBM: 3º<br>MUNICÍPIO: Rolante<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 12/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.661139050232446, -50.584141200768414",3º,Rolante,Liberado,,TRUE,TRUE,TRUE,TRUE,12/05/2024,TRUE,,
"ERS 240, km 30 e 31","{""@type"":""html"",""value"":""COORDENADAS: -29.669801007472582, -51.42830686705781<br>BRBM: 3º<br>MUNICÍPIO: Montenegro<br>SITUAÇÃO: Bloqueio Parcial<br>INFORMAÇÕES: Sistema Pare e Siga - reparos na ponte<br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 01/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.669801007472582, -51.42830686705781",3º,Montenegro,Bloqueio Parcial,Sistema Pare e Siga - reparos na ponte,TRUE,TRUE,TRUE,TRUE,01/05/2024,TRUE,"[32,64]","[""pixels"",""insetPixels""]"
"ERS 324, km 281","{""@type"":""html"",""value"":""COORDENADAS: -28.698199266498868, -51.720114966420184<br>BRBM: 3º<br>MUNICÍPIO: Nova Bassano<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 01/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-28.698199266498868, -51.720114966420184",3º,Nova Bassano,Liberado,,TRUE,TRUE,TRUE,TRUE,01/05/2024,TRUE,,
"ERS 355, km 03","{""@type"":""html"",""value"":""COORDENADAS: -28.901890942597735, -51.58246976427541<br>BRBM: 3º<br>MUNICÍPIO: Veranopolis<br>SITUAÇÃO: Bloqueio Parcial<br>INFORMAÇÕES: Deslizamento<br>OK BRBM: TRUE<br>CAMINHÕES: FALSE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 03/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-28.901890942597735, -51.58246976427541",3º,Veranopolis,Bloqueio Parcial,Deslizamento,TRUE,FALSE,TRUE,TRUE,03/05/2024,TRUE,"[32,64]","[""pixels"",""insetPixels""]"
"ERS 355, km 09","{""@type"":""html"",""value"":""COORDENADAS: -28.880528012673714, -51.63063528017191<br>BRBM: 3º<br>MUNICÍPIO: Fagundes Varela<br>SITUAÇÃO: Bloqueio Parcial<br>INFORMAÇÕES: Pista submersa<br>OK BRBM: TRUE<br>CAMINHÕES: FALSE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: FALSE<br>/: 01/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-28.880528012673714, -51.63063528017191",3º,Fagundes Varela,Bloqueio Parcial,Pista submersa,TRUE,FALSE,TRUE,FALSE,01/05/2024,TRUE,"[32,64]","[""pixels"",""insetPixels""]"
"ERS 359, km 15","{""@type"":""html"",""value"":""COORDENADAS: -28.961924418807964, -51.676985168760474<br>BRBM: 3º<br>MUNICÍPIO: Cotipora<br>SITUAÇÃO: Bloqueio Total<br>INFORMAÇÕES: Queda de barreira<br>OK BRBM: TRUE<br>CAMINHÕES: FALSE<br>VEÍCULO DE EMERGÊNCIA: FALSE<br>VEICULOS LEVES: FALSE<br>/: 03/05/2024<br>AJUDA HUMANITÁRIA: FALSE""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-28.961924418807964, -51.676985168760474",3º,Cotipora,Bloqueio Total,Queda de barreira,TRUE,FALSE,FALSE,FALSE,03/05/2024,FALSE,"[32,64]","[""pixels"",""insetPixels""]"
"ERS 411, km 22","{""@type"":""html"",""value"":""COORDENADAS: -29.544405523232218, -51.56872938532937<br>BRBM: 3º<br>MUNICÍPIO: Marata<br>SITUAÇÃO: Bloqueio Total<br>INFORMAÇÕES: Erosão no asfalto<br>OK BRBM: FALSE<br>CAMINHÕES: FALSE<br>VEÍCULO DE EMERGÊNCIA: FALSE<br>VEICULOS LEVES: FALSE<br>/: 01/05/2024<br>AJUDA HUMANITÁRIA: FALSE""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.544405523232218, -51.56872938532937",3º,Marata,Bloqueio Total,Erosão no asfalto,FALSE,FALSE,FALSE,FALSE,01/05/2024,FALSE,"[32,64]","[""pixels"",""insetPixels""]"
"ERS 415, km 01","{""@type"":""html"",""value"":""COORDENADAS: -29.4923292286824, -51.37325547519064<br>BRBM: 3º<br>MUNICÍPIO: Bom Principio<br>SITUAÇÃO: Bloqueio Total<br>INFORMAÇÕES: Erosão da rodovia<br>OK BRBM: TRUE<br>CAMINHÕES: FALSE<br>VEÍCULO DE EMERGÊNCIA: FALSE<br>VEICULOS LEVES: FALSE<br>/: 14/05/2024<br>AJUDA HUMANITÁRIA: FALSE""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.4923292286824, -51.37325547519064",3º,Bom Principio,Bloqueio Total,Erosão da rodovia,TRUE,FALSE,FALSE,FALSE,14/05/2024,FALSE,"[32,64]","[""pixels"",""insetPixels""]"
"ERS 417, km 09","{""@type"":""html"",""value"":""COORDENADAS: -29.508907083489177, -50.091217608040516<br>BRBM: 3º<br>MUNICÍPIO: Itati<br>SITUAÇÃO: Bloqueio Total<br>INFORMAÇÕES: Ponte rompeu<br>OK BRBM: TRUE<br>CAMINHÕES: FALSE<br>VEÍCULO DE EMERGÊNCIA: FALSE<br>VEICULOS LEVES: FALSE<br>/: 02/05/2024<br>AJUDA HUMANITÁRIA: FALSE""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.508907083489177, -50.091217608040516",3º,Itati,Bloqueio Total,Ponte rompeu,TRUE,FALSE,FALSE,FALSE,02/05/2024,FALSE,"[32,64]","[""pixels"",""insetPixels""]"
"ERS 431, km 05","{""@type"":""html"",""value"":""COORDENADAS: -29.11399123339707, -51.59068915815392<br>BRBM: 3º<br>MUNICÍPIO: Bento Goncalves<br>SITUAÇÃO: Bloqueio Total<br>INFORMAÇÕES: Queda de barreira<br>OK BRBM: TRUE<br>CAMINHÕES: FALSE<br>VEÍCULO DE EMERGÊNCIA: FALSE<br>VEICULOS LEVES: FALSE<br>/: 03/05/2024<br>AJUDA HUMANITÁRIA: FALSE""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.11399123339707, -51.59068915815392",3º,Bento Goncalves,Bloqueio Total,Queda de barreira,TRUE,FALSE,FALSE,FALSE,03/05/2024,FALSE,"[32,64]","[""pixels"",""insetPixels""]"
"ERS 431, km 22","{""@type"":""html"",""value"":""COORDENADAS: -29.088101673306333, -51.714847840249476<br>BRBM: 3º<br>MUNICÍPIO: Bento Goncalves<br>SITUAÇÃO: Bloqueio Total<br>INFORMAÇÕES: Ponte sobre Rio Taquari que liga Bento Gonçalves a São Valentim desabou<br>OK BRBM: TRUE<br>CAMINHÕES: FALSE<br>VEÍCULO DE EMERGÊNCIA: FALSE<br>VEICULOS LEVES: FALSE<br>/: 18/11/2023<br>AJUDA HUMANITÁRIA: FALSE""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.088101673306333, -51.714847840249476",3º,Bento Goncalves,Bloqueio Total,Ponte sobre Rio Taquari que liga Bento Gonçalves a São Valentim desabou,TRUE,FALSE,FALSE,FALSE,18/11/2023,FALSE,"[32,64]","[""pixels"",""insetPixels""]"
"ERS 437, km 08","{""@type"":""html"",""value"":""COORDENADAS: -28.882364638540555, -51.46173320093715<br>BRBM: 3º<br>MUNICÍPIO: Vila Flores<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: Veículos até 25 toneladas <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 02/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-28.882364638540555, -51.46173320093715",3º,Vila Flores,Liberado,Veículos até 25 toneladas ,TRUE,TRUE,TRUE,TRUE,02/05/2024,TRUE,,
"ERS 437, km 10","{""@type"":""html"",""value"":""COORDENADAS: -28.873344334958034, -51.4488974723432<br>BRBM: 3º<br>MUNICÍPIO: Vila Flores<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: FALSE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 02/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-28.873344334958034, -51.4488974723432",3º,Vila Flores,Liberado,,FALSE,TRUE,TRUE,TRUE,02/05/2024,TRUE,,
"ERS 441, km 22","{""@type"":""html"",""value"":""COORDENADAS: -28.80782799631845, -51.7365797944598<br>BRBM: 3º<br>MUNICÍPIO: Vista Alegre do Prata<br>SITUAÇÃO: Bloqueio Total<br>INFORMAÇÕES: Queda da ponte<br>OK BRBM: TRUE<br>CAMINHÕES: FALSE<br>VEÍCULO DE EMERGÊNCIA: FALSE<br>VEICULOS LEVES: FALSE<br>/: 02/05/2024<br>AJUDA HUMANITÁRIA: FALSE""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-28.80782799631845, -51.7365797944598",3º,Vista Alegre do Prata,Bloqueio Total,Queda da ponte,TRUE,FALSE,FALSE,FALSE,02/05/2024,FALSE,"[32,64]","[""pixels"",""insetPixels""]"
"ERS 444, km 19","{""@type"":""html"",""value"":""COORDENADAS: -29.188877607167488, -51.57018436469959<br>BRBM: 3º<br>MUNICÍPIO: Bento Goncalves<br>SITUAÇÃO: Bloqueio Total<br>INFORMAÇÕES: Erosão da rodovia<br>OK BRBM: TRUE<br>CAMINHÕES: FALSE<br>VEÍCULO DE EMERGÊNCIA: FALSE<br>VEICULOS LEVES: FALSE<br>/: 06/05/2024<br>AJUDA HUMANITÁRIA: FALSE""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.188877607167488, -51.57018436469959",3º,Bento Goncalves,Bloqueio Total,Erosão da rodovia,TRUE,FALSE,FALSE,FALSE,06/05/2024,FALSE,"[32,64]","[""pixels"",""insetPixels""]"
"ERS 446, km 05","{""@type"":""html"",""value"":""COORDENADAS: -29.32394435100014, -51.431799257753696<br>BRBM: 3º<br>MUNICÍPIO: Carlos Barbosa<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 12/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.32394435100014, -51.431799257753696",3º,Carlos Barbosa,Liberado,,TRUE,TRUE,TRUE,TRUE,12/05/2024,TRUE,,
"ERS 446, km 12 a 14","{""@type"":""html"",""value"":""COORDENADAS: -29.299030375810936, -51.478352398179716<br>BRBM: 3º<br>MUNICÍPIO: Carlos Barbosa<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 30/04/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.299030375810936, -51.478352398179716",3º,Carlos Barbosa,Liberado,,TRUE,TRUE,TRUE,TRUE,30/04/2024,TRUE,,
"ERS 448, km 44","{""@type"":""html"",""value"":""COORDENADAS: -29.06901994541696, -51.3819633615193<br>BRBM: 3º<br>MUNICÍPIO: Farroupilha<br>SITUAÇÃO: Bloqueio Total<br>INFORMAÇÕES: Queda de barreira<br>OK BRBM: TRUE<br>CAMINHÕES: FALSE<br>VEÍCULO DE EMERGÊNCIA: FALSE<br>VEICULOS LEVES: FALSE<br>/: 01/05/2024<br>AJUDA HUMANITÁRIA: FALSE""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.06901994541696, -51.3819633615193",3º,Farroupilha,Bloqueio Total,Queda de barreira,TRUE,FALSE,FALSE,FALSE,01/05/2024,FALSE,"[32,64]","[""pixels"",""insetPixels""]"
"ERS 448, km 49","{""@type"":""html"",""value"":""COORDENADAS: -29.166097352802694, -51.37750634232315<br>BRBM: 3º<br>MUNICÍPIO: Farroupilha<br>SITUAÇÃO: Bloqueio Parcial<br>INFORMAÇÕES: Queda de barreira<br>OK BRBM: TRUE<br>CAMINHÕES: FALSE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 12/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.166097352802694, -51.37750634232315",3º,Farroupilha,Bloqueio Parcial,Queda de barreira,TRUE,FALSE,TRUE,TRUE,12/05/2024,TRUE,"[32,64]","[""pixels"",""insetPixels""]"
"ERS 452, km 00","{""@type"":""html"",""value"":""COORDENADAS: -29.476724075394177, -51.35044289087686<br>BRBM: 3º<br>MUNICÍPIO: Bom Principio<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 02/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.476724075394177, -51.35044289087686",3º,Bom Principio,Liberado,,TRUE,TRUE,TRUE,TRUE,02/05/2024,TRUE,,
"ERS 452, km 16","{""@type"":""html"",""value"":""COORDENADAS: -29.39073910611025, -51.23493725809008<br>BRBM: 3º<br>MUNICÍPIO: Vale Real<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 04/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.39073910611025, -51.23493725809008",3º,Vale Real,Liberado,,TRUE,TRUE,TRUE,TRUE,04/05/2024,TRUE,,
"ERS 452, km 18","{""@type"":""html"",""value"":""COORDENADAS: -29.38619938528816, -51.230245417817834<br>BRBM: 3º<br>MUNICÍPIO: Vale Real<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 12/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.38619938528816, -51.230245417817834",3º,Vale Real,Liberado,,TRUE,TRUE,TRUE,TRUE,12/05/2024,TRUE,,
"ERS 452, km 27","{""@type"":""html"",""value"":""COORDENADAS: -29.31475667746785, -51.16966672883576<br>BRBM: 3º<br>MUNICÍPIO: Caxias do Sul<br>SITUAÇÃO: Bloqueio Total<br>INFORMAÇÕES: Ponte danificada<br>OK BRBM: TRUE<br>CAMINHÕES: FALSE<br>VEÍCULO DE EMERGÊNCIA: FALSE<br>VEICULOS LEVES: FALSE<br>/: 05/05/2024<br>AJUDA HUMANITÁRIA: FALSE""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.31475667746785, -51.16966672883576",3º,Caxias do Sul,Bloqueio Total,Ponte danificada,TRUE,FALSE,FALSE,FALSE,05/05/2024,FALSE,"[32,64]","[""pixels"",""insetPixels""]"
"ERS 484, km 16","{""@type"":""html"",""value"":""COORDENADAS: -29.583783353716132, -50.28037912386089<br>BRBM: 3º<br>MUNICÍPIO: Maquine<br>SITUAÇÃO: Bloqueio Total<br>INFORMAÇÕES: Erosão<br>OK BRBM: TRUE<br>CAMINHÕES: FALSE<br>VEÍCULO DE EMERGÊNCIA: FALSE<br>VEICULOS LEVES: FALSE<br>/: 01/05/2024<br>AJUDA HUMANITÁRIA: FALSE""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.583783353716132, -50.28037912386089",3º,Maquine,Bloqueio Total,Erosão,TRUE,FALSE,FALSE,FALSE,01/05/2024,FALSE,"[32,64]","[""pixels"",""insetPixels""]"
"ERS 484, km indeterminado","{""@type"":""html"",""value"":""COORDENADAS: -29.506135, -50.323716<br>BRBM: 3º<br>MUNICÍPIO: Maquine<br>SITUAÇÃO: Bloqueio Total<br>INFORMAÇÕES: Queda de barreira<br>OK BRBM: FALSE<br>CAMINHÕES: FALSE<br>VEÍCULO DE EMERGÊNCIA: FALSE<br>VEICULOS LEVES: FALSE<br>/: 11/05/2024<br>AJUDA HUMANITÁRIA: FALSE""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.506135, -50.323716",3º,Maquine,Bloqueio Total,Queda de barreira,FALSE,FALSE,FALSE,FALSE,11/05/2024,FALSE,"[32,64]","[""pixels"",""insetPixels""]"
"ERS 484, km indeterminado","{""@type"":""html"",""value"":""COORDENADAS: -29.391246749731515, -50.4283441073097<br>BRBM: 3º<br>MUNICÍPIO: Sao Francisco de Paula<br>SITUAÇÃO: Bloqueio Total<br>INFORMAÇÕES: Ponto do bloqueio entrada 020/484 - acesso Rincão do Kruef<br>OK BRBM: TRUE<br>CAMINHÕES: FALSE<br>VEÍCULO DE EMERGÊNCIA: FALSE<br>VEICULOS LEVES: FALSE<br>/: 11/05/2024<br>AJUDA HUMANITÁRIA: FALSE""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.391246749731515, -50.4283441073097",3º,Sao Francisco de Paula,Bloqueio Total,Ponto do bloqueio entrada 020/484 - acesso Rincão do Kruef,TRUE,FALSE,FALSE,FALSE,11/05/2024,FALSE,"[32,64]","[""pixels"",""insetPixels""]"
"ERS 484, km indeterminado","{""@type"":""html"",""value"":""COORDENADAS: -29.573406594570834, -50.280739002514046<br>BRBM: 3º<br>MUNICÍPIO: Maquine<br>SITUAÇÃO: Bloqueio Total<br>INFORMAÇÕES: Acesso bloqueado 484 sentido à ERS-020 São Fransciso de Paula<br>OK BRBM: TRUE<br>CAMINHÕES: FALSE<br>VEÍCULO DE EMERGÊNCIA: FALSE<br>VEICULOS LEVES: FALSE<br>/: 11/05/2024<br>AJUDA HUMANITÁRIA: FALSE""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.573406594570834, -50.280739002514046",3º,Maquine,Bloqueio Total,Acesso bloqueado 484 sentido à ERS-020 São Fransciso de Paula,TRUE,FALSE,FALSE,FALSE,11/05/2024,FALSE,"[32,64]","[""pixels"",""insetPixels""]"
"ERS 486, km 05","{""@type"":""html"",""value"":""COORDENADAS: -29.355121041616844, -50.174112519282815<br>BRBM: 3º<br>MUNICÍPIO: Itati<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 02/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.355121041616844, -50.174112519282815",3º,Itati,Liberado,,TRUE,TRUE,TRUE,TRUE,02/05/2024,TRUE,,
"ERS 486, km 15","{""@type"":""html"",""value"":""COORDENADAS: -29.331684382932703, -50.19147083252373<br>BRBM: 3º<br>MUNICÍPIO: Itati<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 02/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.331684382932703, -50.19147083252373",3º,Itati,Liberado,,TRUE,TRUE,TRUE,TRUE,02/05/2024,TRUE,,
"ERS 494, km 07","{""@type"":""html"",""value"":""COORDENADAS: -29.292815800949935, -49.921466653175564<br>BRBM: 3º<br>MUNICÍPIO: Mampituba<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 01/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.292815800949935, -49.921466653175564",3º,Mampituba,Liberado,,TRUE,TRUE,TRUE,TRUE,01/05/2024,TRUE,,
"ERS 494, km 07","{""@type"":""html"",""value"":""COORDENADAS: -29.320700347173325, -49.932270488561834<br>BRBM: 3º<br>MUNICÍPIO: Tres Cachoeiras<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 12/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.320700347173325, -49.932270488561834",3º,Tres Cachoeiras,Liberado,,TRUE,TRUE,TRUE,TRUE,12/05/2024,TRUE,,
"RSC 453, km 105","{""@type"":""html"",""value"":""COORDENADAS: -29.207377083276278, -51.48539549658738<br>BRBM: 3º<br>MUNICÍPIO: Bento Goncalves<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 02/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.207377083276278, -51.48539549658738",3º,Bento Goncalves,Liberado,,TRUE,TRUE,TRUE,TRUE,02/05/2024,TRUE,,
"RSC 453, km 111","{""@type"":""html"",""value"":""COORDENADAS: -29.20132577931699, -51.43170638804387<br>BRBM: 3º<br>MUNICÍPIO: Farroupilha<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 02/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.20132577931699, -51.43170638804387",3º,Farroupilha,Liberado,,TRUE,TRUE,TRUE,TRUE,02/05/2024,TRUE,,
"RSC 453, km 112","{""@type"":""html"",""value"":""COORDENADAS: -29.20157531139757, -51.43191848765162<br>BRBM: 3º<br>MUNICÍPIO: Farroupilha<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 30/04/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.20157531139757, -51.43191848765162",3º,Farroupilha,Liberado,,TRUE,TRUE,TRUE,TRUE,30/04/2024,TRUE,,
"RSC 453, km 158","{""@type"":""html"",""value"":""COORDENADAS: -29.088457206395855, -51.0262419643981<br>BRBM: 3º<br>MUNICÍPIO: Caxias do Sul<br>SITUAÇÃO: Bloqueio Parcial<br>INFORMAÇÕES: Meia Pista <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 03/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.088457206395855, -51.0262419643981",3º,Caxias do Sul,Bloqueio Parcial,Meia Pista ,TRUE,TRUE,TRUE,TRUE,03/05/2024,TRUE,"[32,64]","[""pixels"",""insetPixels""]"
"RSC 453, km 202","{""@type"":""html"",""value"":""COORDENADAS: -29.102249672255393, -50.625253926252114<br>BRBM: 3º<br>MUNICÍPIO: Sao Francisco de Paula<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: <br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 10/05/2023<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.102249672255393, -50.625253926252114",3º,Sao Francisco de Paula,Liberado,,,TRUE,TRUE,TRUE,10/05/2023,TRUE,,
